GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
51412	2.24e-07	7.31e-08	0.6029	-5.3834941	-3.245445	353.18	ACTL6B	actin like 6B
400046	2.25e-07	7.34e-08	0.6352	-5.3826208	-3.4191366	69.67	LINC02389	long intergenic non-protein coding RNA 2389
100128361	2.28e-07	7.43e-08	0.1152	5.3804779	0.619674	44.7	LOC100128361	uncharacterized LOC100128361
10124	2.28e-07	7.44e-08	0.2149	5.380275	1.1559811	866.41	ARL4A	ADP ribosylation factor like GTPase 4A
79767	2.29e-07	7.45e-08	0.1196	5.3799371	0.6435513	85.04	ELMO3	engulfment and cell motility 3
1508	2.29e-07	7.47e-08	0.2534	5.3794398	1.3631912	19703.79	CTSB	cathepsin B
9451	2.31e-07	7.52e-08	0.1086	5.3783647	0.5839611	609.33	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3
54843	2.31e-07	7.54e-08	0.2803	-5.3779106	-1.5076796	2221.61	SYTL2	synaptotagmin like 2
1119	2.35e-07	7.64e-08	0.1533	-5.3753314	-0.8242988	2121.1	CHKA	choline kinase alpha
112268415	2.35e-07	7.66e-08	0.0956	-5.3748799	-0.5140198	269.43	LOC112268415	uncharacterized LOC112268415
220108	2.35e-07	7.66e-08	0.3669	-5.3748656	-1.9721937	718.42	FAM124A	family with sequence similarity 124 member A
4067	2.35e-07	7.67e-08	0.2411	5.3747562	1.2959104	636.42	LYN	LYN proto-oncogene, Src family tyrosine kinase
105378460	2.36e-07	7.69e-08	0.1159	-5.3741716	-0.6227449	90.06	LOC105378460	uncharacterized LOC105378460
56906	2.36e-07	7.71e-08	0.1416	-5.3738489	-0.7610661	170.33	THAP10	THAP domain containing 10
10736	2.37e-07	7.73e-08	0.5394	5.3734244	2.898492	10.52	SIX2	SIX homeobox 2
105372550	2.37e-07	7.75e-08	0.127	-5.3729603	-0.6822494	26.89	ZNF133-AS1	ZNF133 antisense RNA 1
102723461	2.38e-07	7.76e-08	0.4023	-5.3725755	-2.1614945	11.58	LOC102723461	uncharacterized LOC102723461
100137047	2.38e-07	7.77e-08	0.1299	-5.3723285	-0.6978704	203.64	JMJD7	jumonji domain containing 7
23500	2.38e-07	7.78e-08	0.4043	-5.3720521	-2.1720537	5182.57	DAAM2	dishevelled associated activator of morphogenesis 2
80235	2.39e-07	7.79e-08	0.2431	-5.3719825	-1.3057426	407.56	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z
7074	2.39e-07	7.80e-08	0.1568	-5.3717683	-0.8422186	1226.76	TIAM1	TIAM Rac1 associated GEF 1
83852	2.39e-07	7.80e-08	0.1346	-5.3716949	-0.7227757	257.08	SETDB2	SET domain bifurcated histone lysine methyltransferase 2
136647	2.40e-07	7.83e-08	0.0915	5.3711057	0.4914067	468.25	MPLKIP	M-phase specific PLK1 interacting protein
51755	2.42e-07	7.89e-08	0.0813	5.3696285	0.4362994	1084.3	CDK12	cyclin dependent kinase 12
11266	2.43e-07	7.95e-08	0.1093	5.3682244	0.5865155	419.21	DUSP12	dual specificity phosphatase 12
6271	2.44e-07	7.96e-08	0.3638	-5.3680394	-1.9530841	884.21	S100A1	S100 calcium binding protein A1
79415	2.47e-07	8.09e-08	0.14	5.3651584	0.7508615	1554.03	CYBC1	cytochrome b-245 chaperone 1
727897	2.48e-07	8.11e-08	0.2918	-5.3646237	-1.5654199	13.86	MUC5B	mucin 5B, oligomeric mucus/gel-forming
64410	2.49e-07	8.14e-08	0.1976	5.3639875	1.0599801	460.47	KLHL25	kelch like family member 25
126375	2.50e-07	8.16e-08	0.1645	5.3634507	0.8823031	58.25	ZNF792	zinc finger protein 792
54819	2.50e-07	8.17e-08	0.0826	5.3632712	0.4428097	326.27	ZCCHC10	zinc finger CCHC-type containing 10
4842	2.50e-07	8.18e-08	0.508	-5.3631672	-2.7244556	287.39	NOS1	nitric oxide synthase 1
100130522	2.50e-07	8.18e-08	0.2392	5.3630224	1.2826923	46.47	PARD6G-AS1	PARD6G antisense RNA 1
101929280	2.50e-07	8.19e-08	0.2645	-5.3629812	-1.4184321	24.86	LOC101929280	
145389	2.51e-07	8.20e-08	0.1352	5.3625888	0.7248158	281.36	SLC38A6	solute carrier family 38 member 6
102464826	2.51e-07	8.22e-08	0.2981	5.3622539	1.5985685	15.19	MIR6073	microRNA 6073
130827	2.54e-07	8.32e-08	0.1794	5.360091	0.9616675	86.9	TMEM182	transmembrane protein 182
1523	2.55e-07	8.33e-08	0.0731	5.3598308	0.3917901	2298.47	CUX1	cut like homeobox 1
54478	2.55e-07	8.36e-08	0.429	5.359197	2.2990878	292.91	PIMREG	PICALM interacting mitotic regulator
23533	2.56e-07	8.37e-08	0.3256	5.358912	1.7448848	375.28	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5
79465	2.58e-07	8.44e-08	0.3233	5.357395	1.7321473	104.59	ULBP3	UL16 binding protein 3
81620	2.58e-07	8.44e-08	0.3189	5.357405	1.7086912	165.27	CDT1	chromatin licensing and DNA replication factor 1
718	2.58e-07	8.45e-08	0.3885	5.3573365	2.0814751	14484.8	C3	complement C3
121260	2.58e-07	8.46e-08	0.1608	5.356979	0.8615607	866.55	SLC15A4	solute carrier family 15 member 4
6945	2.58e-07	8.46e-08	0.0884	5.3570043	0.4736796	746.42	MLX	MAX dimerization protein MLX
10327	2.59e-07	8.47e-08	0.1073	5.356806	0.5748147	1124.35	AKR1A1	aldo-keto reductase family 1 member A1
100526737	2.59e-07	8.50e-08	0.1043	5.3561501	0.5586553	500.77	RBM14-RBM4	RBM14-RBM4 readthrough
105375228	2.60e-07	8.52e-08	0.31	-5.3558006	-1.6600775	85.36	LOC105375228	uncharacterized LOC105375228
124602	2.60e-07	8.53e-08	0.5682	-5.3556406	-3.0429146	464.45	KIF19	kinesin family member 19
102724907	2.61e-07	8.56e-08	0.2402	5.3549596	1.2862837	20.99	CYLD-AS1	CYLD antisense RNA 1
10808	2.61e-07	8.57e-08	0.1905	-5.354783	-1.0201776	3527.49	HSPH1	heat shock protein family H (Hsp110) member 1
53405	2.63e-07	8.64e-08	0.3952	-5.3532538	-2.1154581	92.52	CLIC5	chloride intracellular channel 5
29957	2.65e-07	8.69e-08	0.2061	5.3522289	1.1031107	358.75	SLC25A24	solute carrier family 25 member 24
26045	2.66e-07	8.72e-08	0.2505	-5.3515266	-1.3402964	1050.51	LRRTM2	leucine rich repeat transmembrane neuronal 2
3775	2.66e-07	8.74e-08	0.4993	-5.3510825	-2.671976	582.09	KCNK1	potassium two pore domain channel subfamily K member 1
400961	2.66e-07	8.74e-08	0.5043	-5.3510472	-2.6984876	1663.67	PAIP2B	poly(A) binding protein interacting protein 2B
100506144	2.68e-07	8.79e-08	0.1901	5.3501303	1.0169083	219.67	TMEM35B	transmembrane protein 35B
54620	2.69e-07	8.84e-08	0.1893	-5.349131	-1.0128378	828.52	FBXL19	F-box and leucine rich repeat protein 19
196743	2.70e-07	8.88e-08	0.2214	-5.3482727	-1.1839042	150.92	PAOX	polyamine oxidase
5193	2.71e-07	8.91e-08	0.0957	5.3477078	0.5116686	367.84	PEX12	peroxisomal biogenesis factor 12
9169	2.72e-07	8.92e-08	0.0963	5.3474769	0.5150239	1933.56	SCAF11	SR-related CTD associated factor 11
100874043	2.72e-07	8.93e-08	0.4255	5.3472474	2.2750136	11.08	TPRG1-AS1	TPRG1 antisense RNA 1
219855	2.73e-07	8.95e-08	0.2956	5.346776	1.5807221	301.71	SLC37A2	solute carrier family 37 member 2
54997	2.73e-07	8.97e-08	0.3437	-5.3464795	-1.8374157	154.48	TESC	tescalcin
57455	2.74e-07	9.01e-08	0.0916	-5.3456346	-0.4894179	967.21	REXO1	RNA exonuclease 1 homolog
83595	2.75e-07	9.03e-08	0.2254	-5.3452589	-1.2048035	71.42	SOX7	SRY-box transcription factor 7
284071	2.75e-07	9.04e-08	0.1453	-5.3451268	-0.7768405	63.92	MEIOC	meiosis specific with coiled-coil domain
114815	2.75e-07	9.05e-08	0.412	-5.3449103	-2.20197	480.48	SORCS1	sortilin related VPS10 domain containing receptor 1
101929387	2.77e-07	9.10e-08	0.2961	-5.3437403	-1.5823963	31.2	LMF1-AS1	LMF1 antisense RNA 1
164832	2.77e-07	9.12e-08	0.2605	-5.3434678	-1.3918035	3354.71	LONRF2	LON peptidase N-terminal domain and ring finger 2
79915	2.78e-07	9.14e-08	0.2488	5.3431146	1.3291175	216.67	ATAD5	ATPase family AAA domain containing 5
8632	2.78e-07	9.14e-08	0.3313	-5.3430126	-1.7702058	371.42	DNAH17	dynein axonemal heavy chain 17
57452	2.80e-07	9.20e-08	0.2721	-5.3419445	-1.4536573	673.71	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16
4568	2.81e-07	9.25e-08	0.2428	-5.3408166	-1.296634	391.58	TRNL2	tRNA-Leu
107986126	2.82e-07	9.28e-08	0.2321	5.3403477	1.239507	167.82	LOC107986126	uncharacterized LOC107986126
100505518	2.83e-07	9.31e-08	0.2645	5.339651	1.4123677	13.84	EDNRB-AS1	EDNRB antisense RNA 1
4925	2.89e-07	9.50e-08	0.1383	5.3360331	0.7380482	731.13	NUCB2	nucleobindin 2
83480	2.90e-07	9.55e-08	0.1312	5.3351152	0.7001137	190.19	PUS3	pseudouridine synthase 3
105374187	2.90e-07	9.55e-08	0.1584	-5.3350813	-0.8450848	60.22	LOC105374187	uncharacterized LOC105374187
1008	2.91e-07	9.57e-08	0.2789	-5.3347725	-1.4877165	513.4	CDH10	cadherin 10
11000	2.91e-07	9.57e-08	0.1865	5.3346447	0.994909	528.74	SLC27A3	solute carrier family 27 member 3
4193	2.91e-07	9.58e-08	0.4183	5.3345548	2.2314613	6853.93	MDM2	MDM2 proto-oncogene
28968	2.91e-07	9.60e-08	0.3495	5.3341203	1.8645278	97.17	SLC6A16	solute carrier family 6 member 16
1666	2.92e-07	9.63e-08	0.108	5.333521	0.5759444	1075.06	DECR1	2,4-dienoyl-CoA reductase 1
3661	2.94e-07	9.69e-08	0.1348	5.332496	0.718595	909.55	IRF3	interferon regulatory factor 3
57704	2.95e-07	9.71e-08	0.1126	-5.3320306	-0.6002345	2288.52	GBA2	glucosylceramidase beta 2
58486	2.95e-07	9.72e-08	0.0883	5.3318801	0.4708021	1152.46	ZBED5	zinc finger BED-type containing 5
84250	2.95e-07	9.73e-08	0.1386	-5.3317289	-0.7391784	428.04	SLF1	SMC5-SMC6 complex localization factor 1
100505783	2.95e-07	9.74e-08	0.1237	-5.331527	-0.6592481	314.22	OSER1-DT	OSER1 divergent transcript
642475	2.96e-07	9.76e-08	0.1675	5.3310792	0.8929709	77.75	MROH6	maestro heat like repeat family member 6
7181	2.96e-07	9.77e-08	0.0866	-5.3310158	-0.4616779	705.55	NR2C1	nuclear receptor subfamily 2 group C member 1
91893	2.98e-07	9.81e-08	0.0957	5.3301622	0.5102184	106.39	FDXACB1	ferredoxin-fold anticodon binding domain containing 1
5194	2.98e-07	9.82e-08	0.0712	5.3300464	0.3796865	408.55	PEX13	peroxisomal biogenesis factor 13
80232	2.99e-07	9.87e-08	0.071	5.3290918	0.3785749	2955.29	WDR26	WD repeat domain 26
54985	3.00e-07	9.88e-08	0.1303	-5.3288294	-0.6943352	693.51	HCFC1R1	host cell factor C1 regulator 1
1981	3.02e-07	9.95e-08	0.1058	5.3276177	0.5636076	5695.61	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
10352	3.04e-07	1.00e-07	0.1497	5.3262029	0.7974311	252.91	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial
91	3.06e-07	1.01e-07	0.1619	-5.325184	-0.8621151	1206.47	ACVR1B	activin A receptor type 1B
27063	3.08e-07	1.02e-07	0.4947	5.3238165	2.6338459	20.38	ANKRD1	ankyrin repeat domain 1
10057	3.08e-07	1.02e-07	0.1287	-5.3234202	-0.6850317	2511.68	ABCC5	ATP binding cassette subfamily C member 5
100128531	3.09e-07	1.02e-07	0.3982	-5.323214	-2.1197547	15.69	KIAA1671-AS1	KIAA1671 antisense RNA 1
55194	3.09e-07	1.02e-07	0.1615	5.3230141	0.8595965	287.47	EVA1B	eva-1 homolog B
5789	3.09e-07	1.02e-07	0.2901	-5.3227487	-1.5440073	4001.64	PTPRD	protein tyrosine phosphatase receptor type D
140688	3.10e-07	1.02e-07	0.201	-5.3222969	-1.0696825	1033.98	NOL4L	nucleolar protein 4 like
120	3.11e-07	1.03e-07	0.2322	-5.321996	-1.2355375	4264.24	ADD3	adducin 3
7260	3.12e-07	1.03e-07	0.0952	-5.3210998	-0.5067759	536.28	EIPR1	EARP complex and GARP complex interacting protein 1
106635684	3.14e-07	1.04e-07	0.1987	5.3201659	1.0572825	14.76	SNORD141B	small nucleolar RNA, C/D box 141B
440193	3.14e-07	1.04e-07	0.2498	5.3201556	1.3290025	316.9	CCDC88C	coiled-coil domain containing 88C
10253	3.14e-07	1.04e-07	0.2322	5.3200507	1.2354521	1697.78	SPRY2	sprouty RTK signaling antagonist 2
2764	3.14e-07	1.04e-07	0.139	-5.319757	-0.7393602	3131.77	GMFB	glia maturation factor beta
113510	3.15e-07	1.04e-07	0.0634	5.3193836	0.3373099	274.45	HELQ	helicase, POLQ like
57624	3.15e-07	1.04e-07	0.5411	-5.31932	-2.8785492	101.45	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
266747	3.16e-07	1.04e-07	0.1217	-5.3188896	-0.6475389	476.07	RGL4	ral guanine nucleotide dissociation stimulator like 4
105377663	3.16e-07	1.05e-07	0.2299	5.3184085	1.2224565	15.86	LOC105377663	uncharacterized LOC105377663
92979	3.18e-07	1.05e-07	0.473	5.3177031	2.5154765	1659.33	MARCHF9	membrane associated ring-CH-type finger 9
23114	3.18e-07	1.05e-07	0.2067	-5.3175997	-1.0990764	6782.48	NFASC	neurofascin
80063	3.21e-07	1.06e-07	0.2464	-5.3157654	-1.3099918	119.06	ATF7IP2	activating transcription factor 7 interacting protein 2
101928617	3.21e-07	1.06e-07	0.3433	5.3155446	1.8246832	9.33	BTG1-DT	BTG1 divergent transcript
1161	3.22e-07	1.07e-07	0.1125	5.3151695	0.5981782	224.81	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
2798	3.22e-07	1.07e-07	0.2841	-5.3150415	-1.5102363	17.51	GNRHR	gonadotropin releasing hormone receptor
63934	3.22e-07	1.07e-07	0.1179	-5.3150158	-0.62659	724.19	ZNF667	zinc finger protein 667
9053	3.23e-07	1.07e-07	0.4013	-5.31467	-2.1326617	1911.11	MAP7	microtubule associated protein 7
284131	3.23e-07	1.07e-07	0.1308	-5.3146696	-0.6952797	364.19	ENDOV	endonuclease V
54974	3.23e-07	1.07e-07	0.1128	5.3142814	0.5996194	180.6	THG1L	tRNA-histidine guanylyltransferase 1 like
25989	3.24e-07	1.07e-07	0.1136	-5.3136577	-0.6037324	1694.74	ULK3	unc-51 like kinase 3
9231	3.24e-07	1.08e-07	0.2098	5.3135405	1.1147615	2359.79	DLG5	discs large MAGUK scaffold protein 5
7762	3.25e-07	1.08e-07	0.3478	-5.3131867	-1.8477891	21.22	ZNF215	zinc finger protein 215
100526740	3.26e-07	1.08e-07	0.1077	5.3127743	0.5724415	863.05	ATP5MF-PTCD1	ATP5MF-PTCD1 readthrough
80003	3.26e-07	1.08e-07	0.1677	-5.3124872	-0.8907135	1141.94	PCNX2	pecanex 2
51058	3.27e-07	1.08e-07	0.1286	5.3121909	0.6833405	269.24	ZNF691	zinc finger protein 691
5305	3.27e-07	1.08e-07	0.4006	-5.3121652	-2.1279042	5110.62	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
2534	3.28e-07	1.09e-07	0.1178	5.3116062	0.625634	4369.26	FYN	FYN proto-oncogene, Src family tyrosine kinase
400617	3.28e-07	1.09e-07	0.2901	-5.3115004	-1.5408989	73.66	KCNJ2-AS1	KCNJ2 antisense RNA 1
29777	3.28e-07	1.09e-07	0.1048	5.3110831	0.5568443	370.6	ABT1	activator of basal transcription 1
218	3.29e-07	1.09e-07	0.4582	5.3108037	2.4334931	40.44	ALDH3A1	aldehyde dehydrogenase 3 family member A1
4327	3.32e-07	1.10e-07	0.3558	5.3088184	1.8887846	626.13	MMP19	matrix metallopeptidase 19
283152	3.35e-07	1.11e-07	0.4296	5.3075781	2.2801444	34.98	CCDC153	coiled-coil domain containing 153
1298	3.36e-07	1.11e-07	0.2685	-5.3071169	-1.4247245	1878.86	COL9A2	collagen type IX alpha 2 chain
775	3.36e-07	1.11e-07	0.2915	-5.3070274	-1.5467432	793.57	CACNA1C	calcium voltage-gated channel subunit alpha1 C
91947	3.38e-07	1.12e-07	0.273	5.3059058	1.4486414	1702.31	ARRDC4	arrestin domain containing 4
10000	3.39e-07	1.12e-07	0.2085	-5.305396	-1.1063488	1773.24	AKT3	AKT serine/threonine kinase 3
6170	3.40e-07	1.13e-07	0.176	5.3045418	0.9336716	2813.4	RPL39	ribosomal protein L39
254065	3.41e-07	1.13e-07	0.1525	5.304165	0.8089564	673.54	BRWD3	bromodomain and WD repeat domain containing 3
107985553	3.41e-07	1.13e-07	0.1991	5.3040018	1.0562816	9.77	LOC107985553	
654816	3.41e-07	1.13e-07	0.3242	5.3038693	1.7195439	83.53	NCF1B	neutrophil cytosolic factor 1B pseudogene
100289561	3.43e-07	1.14e-07	0.1006	5.302853	0.5336909	162.51	LOC100289561	uncharacterized LOC100289561
84966	3.43e-07	1.14e-07	0.3565	-5.3026799	-1.8905428	535.23	IGSF21	immunoglobin superfamily member 21
102465666	3.44e-07	1.14e-07	0.1636	-5.3021018	-0.8673919	16.86	MIR7109	microRNA 7109
401588	3.45e-07	1.15e-07	0.1195	5.3016587	0.6336519	126.88	ZNF674-AS1	ZNF674 antisense RNA 1 (head to head)
54790	3.46e-07	1.15e-07	0.12	5.3009678	0.6363252	852.84	TET2	tet methylcytosine dioxygenase 2
1977	3.47e-07	1.15e-07	0.0985	-5.3007874	-0.5220124	1237.53	EIF4E	eukaryotic translation initiation factor 4E
5016	3.47e-07	1.15e-07	0.1971	-5.3006929	-1.0448279	179.81	OVGP1	oviductal glycoprotein 1
79152	3.47e-07	1.16e-07	0.5573	-5.300437	-2.9540077	1171.36	FA2H	fatty acid 2-hydroxylase
105377585	3.51e-07	1.17e-07	0.2575	-5.2985772	-1.3642279	13.82	LINC02427	long intergenic non-protein coding RNA 2427
390010	3.52e-07	1.17e-07	0.5109	-5.2980614	-2.7069859	7.24	NKX1-2	NK1 homeobox 2
11120	3.52e-07	1.17e-07	0.1065	5.2979794	0.5642472	922.56	BTN2A1	butyrophilin subfamily 2 member A1
5099	3.52e-07	1.17e-07	0.4157	-5.2978162	-2.2020468	842.21	PCDH7	protocadherin 7
10333	3.53e-07	1.18e-07	0.2916	5.2972611	1.5447658	158.24	TLR6	toll like receptor 6
4780	3.53e-07	1.18e-07	0.138	5.2971358	0.7308107	2607.36	NFE2L2	NFE2 like bZIP transcription factor 2
374819	3.53e-07	1.18e-07	0.1289	5.2971276	0.6828371	560.26	LRRC37A3	leucine rich repeat containing 37 member A3
64951	3.59e-07	1.19e-07	0.1113	5.2943496	0.5894425	368.4	MRPS24	mitochondrial ribosomal protein S24
102725068	3.60e-07	1.20e-07	0.4124	5.2935533	2.1831592	38.21	MICB-DT	MICB divergent transcript
84284	3.62e-07	1.21e-07	0.1027	-5.2926786	-0.543424	998.56	NTPCR	nucleoside-triphosphatase, cancer-related
8549	3.62e-07	1.21e-07	0.4569	-5.2924805	-2.4183284	270.29	LGR5	leucine rich repeat containing G protein-coupled receptor 5
101928228	3.66e-07	1.22e-07	0.3166	5.2904403	1.6747786	41.84	LOC101928228	uncharacterized LOC101928228
284697	3.66e-07	1.22e-07	0.2859	-5.2903536	-1.5122831	18.7	BTBD8	BTB domain containing 8
10326	3.67e-07	1.22e-07	0.2311	-5.2899013	-1.2225672	256.96	SIRPB1	signal regulatory protein beta 1
653784	3.69e-07	1.23e-07	0.105	-5.2887949	-0.5553591	584.76	MZT2A	mitotic spindle organizing protein 2A
196	3.71e-07	1.24e-07	0.3131	5.2879744	1.6554578	980.26	AHR	aryl hydrocarbon receptor
9220	3.73e-07	1.24e-07	0.2135	-5.2869939	-1.1285344	631.59	TIAF1	replaced by ID 399687
23508	3.74e-07	1.25e-07	0.2818	-5.2866466	-1.4897932	457.55	TTC9	tetratricopeptide repeat domain 9
5798	3.74e-07	1.25e-07	0.4677	-5.2865317	-2.4722685	2395.73	PTPRN	protein tyrosine phosphatase receptor type N
105376844	3.75e-07	1.25e-07	0.2058	5.2857496	1.0880056	28.64	LOC105376844	uncharacterized LOC105376844
2131	3.75e-07	1.25e-07	0.1307	5.2856962	0.6907029	424.99	EXT1	exostosin glycosyltransferase 1
26297	3.76e-07	1.25e-07	0.1667	-5.2853339	-0.8808632	607.12	SERGEF	secretion regulating guanine nucleotide exchange factor
80254	3.77e-07	1.26e-07	0.0866	-5.2850548	-0.4576683	705.24	CEP63	centrosomal protein 63
339448	3.78e-07	1.26e-07	0.0879	5.2844716	0.4646125	450.2	C1orf174	chromosome 1 open reading frame 174
51311	3.79e-07	1.27e-07	0.4097	5.2837729	2.1648479	46.35	TLR8	toll like receptor 8
10979	3.79e-07	1.27e-07	0.1795	5.2836416	0.9485909	2490.33	FERMT2	FERM domain containing kindlin 2
644068	3.80e-07	1.27e-07	0.2908	5.2832807	1.5361981	25.4	RPS14P3	ribosomal protein S14 pseudogene 3
84196	3.81e-07	1.27e-07	0.0825	-5.2829511	-0.4360185	2028.75	USP48	ubiquitin specific peptidase 48
94163	3.81e-07	1.27e-07	0.2315	5.2828985	1.2231403	16.51	SNORD38B	small nucleolar RNA, C/D box 38B
8837	3.83e-07	1.28e-07	0.1545	5.2815714	0.8161741	2614.19	CFLAR	CASP8 and FADD like apoptosis regulator
55608	3.84e-07	1.28e-07	0.1392	5.281481	0.7351187	5298.31	ANKRD10	ankyrin repeat domain 10
10379	3.84e-07	1.28e-07	0.1724	5.2810894	0.9103607	1552.02	IRF9	interferon regulatory factor 9
105375947	3.87e-07	1.29e-07	0.3876	5.2799124	2.0465304	9.99	LOC105375947	translation initiation factor IF-2-like
145837	3.88e-07	1.30e-07	0.2306	-5.2790999	-1.2171371	13.95	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
66035	3.88e-07	1.30e-07	0.1953	-5.2790822	-1.0311082	556.97	SLC2A11	solute carrier family 2 member 11
101928906	3.89e-07	1.30e-07	0.3199	5.2789863	1.6888799	21.45	LOC101928906	uncharacterized LOC101928906
317648	3.90e-07	1.30e-07	0.0752	-5.278175	-0.3970256	351.91	NOP14-AS1	NOP14 antisense RNA 1
64101	3.91e-07	1.31e-07	0.3424	-5.277714	-1.8073441	899.15	LRRC4	leucine rich repeat containing 4
54463	3.92e-07	1.31e-07	0.1901	-5.2772612	-1.0030287	1543.91	RETREG1	reticulophagy regulator 1
47	3.92e-07	1.31e-07	0.147	5.2770477	0.775933	4000.37	ACLY	ATP citrate lyase
112267965	3.97e-07	1.33e-07	0.2735	-5.2751227	-1.4426456	30.49	LOC112267965	
163126	3.97e-07	1.33e-07	0.1187	-5.2749449	-0.6262533	430.59	EID2	EP300 interacting inhibitor of differentiation 2
2114	3.98e-07	1.33e-07	0.2043	-5.2743859	-1.0776999	1602.22	ETS2	ETS proto-oncogene 2, transcription factor
9535	4.00e-07	1.34e-07	0.2752	5.2735871	1.4510682	266.82	GMFG	glia maturation factor gamma
84779	4.00e-07	1.34e-07	0.661	5.2734813	3.4860065	21.55	NAA11	N-alpha-acetyltransferase 11, NatA catalytic subunit
5106	4.00e-07	1.34e-07	0.1613	5.2734815	0.8508124	255.69	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
100505635	4.00e-07	1.34e-07	0.3864	-5.2733096	-2.037367	220.34	DAAM2-AS1	DAAM2 antisense RNA 1
127550	4.02e-07	1.35e-07	0.2197	5.2726006	1.1583245	9	A3GALT2	alpha 1,3-galactosyltransferase 2
23179	4.02e-07	1.35e-07	0.1477	-5.2724229	-0.7786974	1899.48	RGL1	ral guanine nucleotide dissociation stimulator like 1
100132057	4.04e-07	1.35e-07	0.1757	5.2716475	0.9261865	89.12	PDE4DIPP6	PDE4DIP pseudogene 6
5445	4.04e-07	1.35e-07	0.146	5.2715817	0.7697775	5545.19	PON2	paraoxonase 2
100652748	4.04e-07	1.35e-07	0.1136	-5.2713304	-0.5986586	137.39	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B
105371450	4.06e-07	1.36e-07	0.1606	5.2706851	0.8465335	411.89	THBS3-AS1	THBS3 antisense RNA 1
155400	4.06e-07	1.36e-07	0.1221	5.2704531	0.6434155	927.15	NSUN5P1	NSUN5 pseudogene 1
9708	4.10e-07	1.37e-07	0.1606	5.2688067	0.8459141	569.58	PCDHGA8	protocadherin gamma subfamily A, 8
105372513	4.10e-07	1.37e-07	0.2737	-5.2686192	-1.4419567	11.17	LOC105372513	
107986669	4.10e-07	1.38e-07	0.3494	-5.2685467	-1.8406646	63.04	LOC107986669	uncharacterized LOC107986669
9533	4.10e-07	1.38e-07	0.1307	5.2684726	0.6885396	439.21	POLR1C	RNA polymerase I and III subunit C
4579	4.11e-07	1.38e-07	0.2554	-5.2679481	-1.3455999	3056.03	TRNY	tRNA-Tyr
148979	4.11e-07	1.38e-07	0.4181	-5.2678703	-2.2025964	27.1	GLIS1	GLIS family zinc finger 1
93655	4.12e-07	1.38e-07	0.1238	5.2676343	0.6519015	77.25	ST7-OT3	ST7 overlapping transcript 3
80224	4.12e-07	1.38e-07	0.1017	-5.2675935	-0.535518	265.37	NUBPL	NUBP iron-sulfur cluster assembly factor, mitochondrial
101927509	4.13e-07	1.39e-07	0.1812	5.2670538	0.9543075	100.27	HDLBP-AS1	HDLBP antisense RNA 1
102724596	4.13e-07	1.39e-07	0.3025	-5.2668923	-1.5934146	26.18	ZNF652-AS1	ZNF652 antisense RNA 1
4943	4.15e-07	1.39e-07	0.1171	-5.2663151	-0.6167636	504.1	TBC1D25	TBC1 domain family member 25
5420	4.15e-07	1.39e-07	0.2175	5.26624	1.1452547	3611.31	PODXL	podocalyxin like
79713	4.15e-07	1.39e-07	0.2291	5.2660316	1.2063119	203.9	IGFLR1	IGF like family receptor 1
1203	4.15e-07	1.39e-07	0.1409	5.2659118	0.7417729	853.4	CLN5	CLN5 intracellular trafficking protein
246182	4.16e-07	1.40e-07	0.3146	5.2654125	1.6563029	13.21	AKR7A2P1	AKR7A2 pseudogene 1
10683	4.17e-07	1.40e-07	0.5902	5.2652797	3.1073987	661.82	DLL3	delta like canonical Notch ligand 3
5777	4.18e-07	1.41e-07	0.2911	5.2645129	1.532424	404.29	PTPN6	protein tyrosine phosphatase non-receptor type 6
4037	4.19e-07	1.41e-07	0.2019	-5.2644147	-1.0629412	1423.93	LRP3	LDL receptor related protein 3
2571	4.20e-07	1.41e-07	0.4529	-5.2638047	-2.3840033	1653.41	GAD1	glutamate decarboxylase 1
101927999	4.20e-07	1.41e-07	0.3014	5.2637346	1.5863966	199.78	LOC101927999	putative uncharacterized protein FLJ44672
22844	4.24e-07	1.43e-07	0.3669	-5.2619347	-1.93057	76.8	FRMPD1	FERM and PDZ domain containing 1
283849	4.24e-07	1.43e-07	0.1938	5.2617969	1.0195877	93.18	EXOC3L1	exocyst complex component 3 like 1
155066	4.25e-07	1.43e-07	0.1524	-5.2614094	-0.8020754	3944.64	ATP6V0E2	ATPase H+ transporting V0 subunit e2
391059	4.26e-07	1.43e-07	0.3675	5.2611949	1.9335703	123.68	FRRS1	ferric chelate reductase 1
102724775	4.28e-07	1.44e-07	0.3396	5.2602201	1.7862534	19.47	LOC102724775	uncharacterized LOC102724775
